arrival_date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_in_qtl
2022_09_16,Delhi,Delhi,Azadpur,Potato,Desi,1893.5,2340.5,2134.5,1305
2022_09_17,Delhi,Delhi,Azadpur,Potato,Desi,1970.2,2353.9,2152.5,1334
2022_09_18,Delhi,Delhi,Azadpur,Potato,Desi,1912.3,2422.3,2134.8,1085
2022_09_19,Delhi,Delhi,Azadpur,Potato,Desi,1945.5,2338.4,2140.5,941
2022_09_20,Delhi,Delhi,Azadpur,Potato,Desi,2023.3,2406.1,2185.0,1100
2022_09_21,Delhi,Delhi,Azadpur,Potato,Desi,2054.4,2469.6,2184.0,1033
2022_09_22,Delhi,Delhi,Azadpur,Potato,Desi,2075.4,2406.6,2195.7,976
2022_09_23,Delhi,Delhi,Azadpur,Potato,Desi,1926.3,2318.4,2161.8,813
2022_09_24,Delhi,Delhi,Azadpur,Potato,Desi,1979.4,2286.3,2150.6,1095
2022_09_25,Delhi,Delhi,Azadpur,Potato,Desi,1911.6,2340.2,2146.0,943
2022_09_26,Delhi,Delhi,Azadpur,Potato,Desi,1987.5,2470.4,2174.0,762
2022_09_27,Delhi,Delhi,Azadpur,Potato,Desi,2109.7,2447.5,2225.2,804
2022_09_28,Delhi,Delhi,Azadpur,Potato,Desi,2068.7,2537.5,2232.4,709
2022_09_29,Delhi,Delhi,Azadpur,Potato,Desi,2060.9,2465.1,2186.9,943
2022_09_30,Delhi,Delhi,Azadpur,Potato,Desi,2027.5,2289.8,2157.3,663
2022_10_01,Delhi,Delhi,Azadpur,Potato,Desi,2066.6,2354.5,2186.4,872
2022_10_02,Delhi,Delhi,Azadpur,Potato,Desi,1973.4,2481.4,2168.8,583
2022_10_03,Delhi,Delhi,Azadpur,Potato,Desi,1942.2,2389.6,2188.3,901
2022_10_04,Delhi,Delhi,Azadpur,Potato,Desi,1964.3,2507.5,2196.9,1333
2022_10_05,Delhi,Delhi,Azadpur,Potato,Desi,1950.3,2318.0,2197.5,667
2022_10_06,Delhi,Delhi,Azadpur,Potato,Desi,2084.8,2495.1,2203.9,699
2022_10_07,Delhi,Delhi,Azadpur,Potato,Desi,1964.3,2441.9,2207.7,832
2022_10_08,Delhi,Delhi,Azadpur,Potato,Desi,2015.3,2474.1,2173.5,670
2022_10_09,Delhi,Delhi,Azadpur,Potato,Desi,1941.9,2343.2,2166.7,977
2022_10_10,Delhi,Delhi,Azadpur,Potato,Desi,2102.5,2521.6,2219.7,869
2022_10_11,Delhi,Delhi,Azadpur,Potato,Desi,2032.5,2321.5,2190.6,995
2022_10_12,Delhi,Delhi,Azadpur,Potato,Desi,1986.0,2297.5,2162.1,716
2022_10_13,Delhi,Delhi,Azadpur,Potato,Desi,1909.2,2281.4,2151.5,591
2022_10_14,Delhi,Delhi,Azadpur,Potato,Desi,2065.7,2487.6,2198.7,1145
2022_10_15,Delhi,Delhi,Azadpur,Potato,Desi,2049.3,2377.1,2175.4,1337
2022_10_16,Delhi,Delhi,Azadpur,Potato,Desi,1950.5,2318.9,2163.5,920
2022_10_17,Delhi,Delhi,Azadpur,Potato,Desi,1977.7,2275.8,2138.9,1184
2022_10_18,Delhi,Delhi,Azadpur,Potato,Desi,1901.0,2321.6,2127.4,1114
2022_10_19,Delhi,Delhi,Azadpur,Potato,Desi,1877.1,2307.2,2122.2,1261
2022_10_20,Delhi,Delhi,Azadpur,Potato,Desi,1946.2,2387.2,2135.8,593
2022_10_21,Delhi,Delhi,Azadpur,Potato,Desi,1942.2,2338.4,2097.5,576
2022_10_22,Delhi,Delhi,Azadpur,Potato,Desi,1918.3,2244.6,2105.8,1272
2022_10_23,Delhi,Delhi,Azadpur,Potato,Desi,1890.4,2224.7,2084.3,1099
2022_10_24,Delhi,Delhi,Azadpur,Potato,Desi,1862.8,2235.7,2097.7,1058
2022_10_25,Delhi,Delhi,Azadpur,Potato,Desi,1916.3,2291.4,2064.5,1139
2022_10_26,Delhi,Delhi,Azadpur,Potato,Desi,1835.6,2180.4,2061.3,1180
2022_10_27,Delhi,Delhi,Azadpur,Potato,Desi,1871.6,2343.3,2043.1,1338
2022_10_28,Delhi,Delhi,Azadpur,Potato,Desi,1905.4,2212.5,2049.4,1031
2022_10_29,Delhi,Delhi,Azadpur,Potato,Desi,1895.6,2377.9,2089.8,1242
2022_10_30,Delhi,Delhi,Azadpur,Potato,Desi,1941.0,2376.7,2106.6,794
2022_10_31,Delhi,Delhi,Azadpur,Potato,Desi,1986.2,2441.4,2123.7,1178
2022_11_01,Delhi,Delhi,Azadpur,Potato,Desi,1888.0,2295.0,2111.4,1311
2022_11_02,Delhi,Delhi,Azadpur,Potato,Desi,1951.8,2343.3,2096.6,972
2022_11_03,Delhi,Delhi,Azadpur,Potato,Desi,1874.9,2258.2,2083.7,1093
2022_11_04,Delhi,Delhi,Azadpur,Potato,Desi,1947.9,2258.8,2068.7,733
2022_11_05,Delhi,Delhi,Azadpur,Potato,Desi,1937.3,2335.4,2045.6,935
2022_11_06,Delhi,Delhi,Azadpur,Potato,Desi,1904.0,2232.7,2020.9,790
2022_11_07,Delhi,Delhi,Azadpur,Potato,Desi,1817.4,2293.4,1997.0,1078
2022_11_08,Delhi,Delhi,Azadpur,Potato,Desi,1795.2,2197.2,1984.7,1101
2022_11_09,Delhi,Delhi,Azadpur,Potato,Desi,1731.7,2098.6,1957.8,1242
2022_11_10,Delhi,Delhi,Azadpur,Potato,Desi,1744.8,2163.2,1958.0,581
2022_11_11,Delhi,Delhi,Azadpur,Potato,Desi,1755.9,2109.0,1919.8,863
2022_11_12,Delhi,Delhi,Azadpur,Potato,Desi,1804.3,2086.7,1924.5,720
2022_11_13,Delhi,Delhi,Azadpur,Potato,Desi,1716.4,2082.6,1920.7,1219
2022_11_14,Delhi,Delhi,Azadpur,Potato,Desi,1764.8,2093.5,1953.7,1069
2022_11_15,Delhi,Delhi,Azadpur,Potato,Desi,1803.5,2258.9,1978.4,1298
2022_11_16,Delhi,Delhi,Azadpur,Potato,Desi,1765.5,2114.4,1949.4,1332
2022_11_17,Delhi,Delhi,Azadpur,Potato,Desi,1781.1,2084.1,1944.9,736
2022_11_18,Delhi,Delhi,Azadpur,Potato,Desi,1817.7,2130.8,1948.2,765
2022_11_19,Delhi,Delhi,Azadpur,Potato,Desi,1739.3,2064.6,1930.7,741
2022_11_20,Delhi,Delhi,Azadpur,Potato,Desi,1778.2,2165.5,1907.3,760
2022_11_21,Delhi,Delhi,Azadpur,Potato,Desi,1813.0,2083.1,1909.8,1308
2022_11_22,Delhi,Delhi,Azadpur,Potato,Desi,1771.9,2030.8,1921.4,627
2022_11_23,Delhi,Delhi,Azadpur,Potato,Desi,1783.2,2043.3,1918.9,1111
2022_11_24,Delhi,Delhi,Azadpur,Potato,Desi,1717.7,2080.5,1912.1,1161
2022_11_25,Delhi,Delhi,Azadpur,Potato,Desi,1734.2,2058.5,1905.3,623
2022_11_26,Delhi,Delhi,Azadpur,Potato,Desi,1688.1,2088.2,1878.1,1066
2022_11_27,Delhi,Delhi,Azadpur,Potato,Desi,1695.6,2126.4,1891.4,807
2022_11_28,Delhi,Delhi,Azadpur,Potato,Desi,1694.4,2169.7,1893.6,812
2022_11_29,Delhi,Delhi,Azadpur,Potato,Desi,1730.4,2002.9,1894.1,1233
2022_11_30,Delhi,Delhi,Azadpur,Potato,Desi,1678.6,2155.4,1902.2,984
2022_12_01,Delhi,Delhi,Azadpur,Potato,Desi,1751.2,2204.1,1956.7,901
2022_12_02,Delhi,Delhi,Azadpur,Potato,Desi,1852.1,2221.5,1994.3,702
2022_12_03,Delhi,Delhi,Azadpur,Potato,Desi,1851.9,2255.1,1998.8,699
2022_12_04,Delhi,Delhi,Azadpur,Potato,Desi,1825.0,2096.9,1978.9,1173
2022_12_05,Delhi,Delhi,Azadpur,Potato,Desi,1795.5,2279.7,1993.2,707
2022_12_06,Delhi,Delhi,Azadpur,Potato,Desi,1820.9,2258.5,1982.5,649
2022_12_07,Delhi,Delhi,Azadpur,Potato,Desi,1864.8,2143.3,1980.3,912
2022_12_08,Delhi,Delhi,Azadpur,Potato,Desi,1838.1,2223.8,1994.2,915
2022_12_09,Delhi,Delhi,Azadpur,Potato,Desi,1824.6,2222.7,2000.2,877
2022_12_10,Delhi,Delhi,Azadpur,Potato,Desi,1808.7,2210.5,1998.7,1229
2022_12_11,Delhi,Delhi,Azadpur,Potato,Desi,1900.5,2130.7,2006.1,1158
2022_12_12,Delhi,Delhi,Azadpur,Potato,Desi,1787.3,2169.3,2025.0,637
2022_12_13,Delhi,Delhi,Azadpur,Potato,Desi,1772.7,2136.3,1987.8,982
2022_12_14,Delhi,Delhi,Azadpur,Potato,Desi,1878.3,2268.6,1994.8,701
2022_12_15,Delhi,Delhi,Azadpur,Potato,Desi,1777.7,2248.7,1968.7,931
2022_12_16,Delhi,Delhi,Azadpur,Potato,Desi,1759.4,2232.4,1973.8,1059
2022_12_17,Delhi,Delhi,Azadpur,Potato,Desi,1826.4,2143.4,1942.3,814
2022_12_18,Delhi,Delhi,Azadpur,Potato,Desi,1803.1,2045.4,1939.2,1108
2022_12_19,Delhi,Delhi,Azadpur,Potato,Desi,1737.1,2183.2,1938.3,1142
2022_12_20,Delhi,Delhi,Azadpur,Potato,Desi,1713.3,2146.0,1932.5,812
2022_12_21,Delhi,Delhi,Azadpur,Potato,Desi,1713.7,2044.0,1943.6,1335
2022_12_22,Delhi,Delhi,Azadpur,Potato,Desi,1719.1,2170.0,1932.7,717
2022_12_23,Delhi,Delhi,Azadpur,Potato,Desi,1704.1,2042.5,1923.9,1039
2022_12_24,Delhi,Delhi,Azadpur,Potato,Desi,1717.1,2042.8,1918.8,1160
2022_12_25,Delhi,Delhi,Azadpur,Potato,Desi,1778.6,2175.2,1901.2,618
2022_12_26,Delhi,Delhi,Azadpur,Potato,Desi,1664.2,2030.4,1889.0,1222
2022_12_27,Delhi,Delhi,Azadpur,Potato,Desi,1777.3,2032.6,1902.4,1196
2022_12_28,Delhi,Delhi,Azadpur,Potato,Desi,1728.6,2201.8,1916.6,1168
2022_12_29,Delhi,Delhi,Azadpur,Potato,Desi,1785.2,2079.9,1896.4,1274
2022_12_30,Delhi,Delhi,Azadpur,Potato,Desi,1770.9,2036.2,1908.7,983
2022_12_31,Delhi,Delhi,Azadpur,Potato,Desi,1749.8,1978.0,1874.1,1003
2023_01_01,Delhi,Delhi,Azadpur,Potato,Desi,1738.8,2021.9,1853.2,1684
2023_01_02,Delhi,Delhi,Azadpur,Potato,Desi,1635.6,2037.6,1816.2,1570
2023_01_03,Delhi,Delhi,Azadpur,Potato,Desi,1665.1,1969.9,1806.2,2369
2023_01_04,Delhi,Delhi,Azadpur,Potato,Desi,1674.7,2015.2,1795.3,2559
2023_01_05,Delhi,Delhi,Azadpur,Potato,Desi,1630.7,2069.1,1813.2,2675
2023_01_06,Delhi,Delhi,Azadpur,Potato,Desi,1645.0,2040.9,1829.0,1883
2023_01_07,Delhi,Delhi,Azadpur,Potato,Desi,1623.1,1932.3,1807.6,2960
2023_01_08,Delhi,Delhi,Azadpur,Potato,Desi,1640.9,2050.0,1797.5,1384
2023_01_09,Delhi,Delhi,Azadpur,Potato,Desi,1652.1,1901.6,1768.7,2851
2023_01_10,Delhi,Delhi,Azadpur,Potato,Desi,1550.5,1934.1,1745.9,2138
2023_01_11,Delhi,Delhi,Azadpur,Potato,Desi,1591.6,1867.2,1706.7,2959
2023_01_12,Delhi,Delhi,Azadpur,Potato,Desi,1574.1,1908.4,1710.5,2433
2023_01_13,Delhi,Delhi,Azadpur,Potato,Desi,1561.0,1869.4,1688.9,1397
2023_01_14,Delhi,Delhi,Azadpur,Potato,Desi,1476.2,1813.3,1668.1,3005
2023_01_15,Delhi,Delhi,Azadpur,Potato,Desi,1502.2,1900.0,1653.4,2760
2023_01_16,Delhi,Delhi,Azadpur,Potato,Desi,1445.2,1841.5,1639.1,1427
2023_01_17,Delhi,Delhi,Azadpur,Potato,Desi,1429.6,1811.2,1617.7,2938
2023_01_18,Delhi,Delhi,Azadpur,Potato,Desi,1490.4,1825.2,1628.5,2069
2023_01_19,Delhi,Delhi,Azadpur,Potato,Desi,1489.3,1816.0,1625.1,1684
2023_01_20,Delhi,Delhi,Azadpur,Potato,Desi,1459.4,1764.7,1608.3,1596
2023_01_21,Delhi,Delhi,Azadpur,Potato,Desi,1521.9,1684.1,1603.4,1414
2023_01_22,Delhi,Delhi,Azadpur,Potato,Desi,1479.6,1684.0,1596.5,1480
2023_01_23,Delhi,Delhi,Azadpur,Potato,Desi,1506.7,1745.7,1590.1,2918
2023_01_24,Delhi,Delhi,Azadpur,Potato,Desi,1504.6,1714.2,1597.7,2304
2023_01_25,Delhi,Delhi,Azadpur,Potato,Desi,1508.4,1738.6,1601.2,2019
2023_01_26,Delhi,Delhi,Azadpur,Potato,Desi,1515.2,1835.5,1632.9,2899
2023_01_27,Delhi,Delhi,Azadpur,Potato,Desi,1502.0,1828.8,1610.3,2428
2023_01_28,Delhi,Delhi,Azadpur,Potato,Desi,1464.2,1879.4,1637.5,2929
2023_01_29,Delhi,Delhi,Azadpur,Potato,Desi,1502.2,1788.8,1639.3,2712
2023_01_30,Delhi,Delhi,Azadpur,Potato,Desi,1506.2,1829.3,1633.0,2026
2023_01_31,Delhi,Delhi,Azadpur,Potato,Desi,1444.2,1781.6,1611.6,2483
2023_02_01,Delhi,Delhi,Azadpur,Potato,Desi,1428.2,1740.8,1597.2,2223
2023_02_02,Delhi,Delhi,Azadpur,Potato,Desi,1505.2,1731.3,1596.3,2321
2023_02_03,Delhi,Delhi,Azadpur,Potato,Desi,1395.1,1747.7,1573.6,1734
2023_02_04,Delhi,Delhi,Azadpur,Potato,Desi,1402.9,1744.7,1569.4,2580
2023_02_05,Delhi,Delhi,Azadpur,Potato,Desi,1485.7,1776.7,1600.6,2968
2023_02_06,Delhi,Delhi,Azadpur,Potato,Desi,1520.5,1757.3,1602.2,1404
2023_02_07,Delhi,Delhi,Azadpur,Potato,Desi,1503.7,1762.0,1607.0,2163
2023_02_08,Delhi,Delhi,Azadpur,Potato,Desi,1485.8,1697.8,1584.7,2169
2023_02_09,Delhi,Delhi,Azadpur,Potato,Desi,1433.7,1756.5,1590.6,1631
2023_02_10,Delhi,Delhi,Azadpur,Potato,Desi,1460.0,1692.4,1559.4,2383
2023_02_11,Delhi,Delhi,Azadpur,Potato,Desi,1378.7,1619.1,1516.9,1662
2023_02_12,Delhi,Delhi,Azadpur,Potato,Desi,1348.4,1611.6,1524.1,1763
2023_02_13,Delhi,Delhi,Azadpur,Potato,Desi,1377.9,1745.7,1525.5,1657
2023_02_14,Delhi,Delhi,Azadpur,Potato,Desi,1376.4,1654.8,1548.6,2135
2023_02_15,Delhi,Delhi,Azadpur,Potato,Desi,1429.6,1646.5,1515.5,1743
2023_02_16,Delhi,Delhi,Azadpur,Potato,Desi,1354.5,1737.5,1529.1,2910
2023_02_17,Delhi,Delhi,Azadpur,Potato,Desi,1436.6,1713.7,1524.1,2083
2023_02_18,Delhi,Delhi,Azadpur,Potato,Desi,1393.0,1721.5,1535.4,1748
2023_02_19,Delhi,Delhi,Azadpur,Potato,Desi,1400.2,1670.6,1509.4,1698
2023_02_20,Delhi,Delhi,Azadpur,Potato,Desi,1408.1,1733.6,1517.0,1883
2023_02_21,Delhi,Delhi,Azadpur,Potato,Desi,1366.7,1672.0,1489.5,2861
2023_02_22,Delhi,Delhi,Azadpur,Potato,Desi,1356.2,1687.4,1513.0,1974
2023_02_23,Delhi,Delhi,Azadpur,Potato,Desi,1351.6,1687.7,1502.6,1780
2023_02_24,Delhi,Delhi,Azadpur,Potato,Desi,1372.8,1580.4,1498.8,2815
2023_02_25,Delhi,Delhi,Azadpur,Potato,Desi,1403.7,1721.1,1504.8,2529
2023_02_26,Delhi,Delhi,Azadpur,Potato,Desi,1370.6,1669.7,1488.9,2245
2023_02_27,Delhi,Delhi,Azadpur,Potato,Desi,1343.1,1698.8,1501.6,2169
2023_02_28,Delhi,Delhi,Azadpur,Potato,Desi,1368.8,1744.5,1521.2,2392
2023_03_01,Delhi,Delhi,Azadpur,Potato,Desi,1350.4,1570.2,1493.2,2729
2023_03_02,Delhi,Delhi,Azadpur,Potato,Desi,1318.1,1608.6,1485.4,2952
2023_03_03,Delhi,Delhi,Azadpur,Potato,Desi,1391.1,1598.9,1475.7,1614
2023_03_04,Delhi,Delhi,Azadpur,Potato,Desi,1330.1,1677.0,1458.9,1769
2023_03_05,Delhi,Delhi,Azadpur,Potato,Desi,1287.0,1623.6,1459.0,2197
2023_03_06,Delhi,Delhi,Azadpur,Potato,Desi,1298.5,1664.2,1466.5,2243
2023_03_07,Delhi,Delhi,Azadpur,Potato,Desi,1285.1,1633.7,1453.3,1448
2023_03_08,Delhi,Delhi,Azadpur,Potato,Desi,1309.2,1635.2,1481.3,2123
2023_03_09,Delhi,Delhi,Azadpur,Potato,Desi,1380.2,1562.2,1481.5,1975
2023_03_10,Delhi,Delhi,Azadpur,Potato,Desi,1356.9,1640.4,1484.2,1905
2023_03_11,Delhi,Delhi,Azadpur,Potato,Desi,1348.1,1594.6,1487.9,2515
2023_03_12,Delhi,Delhi,Azadpur,Potato,Desi,1317.4,1641.8,1464.2,2017
2023_03_13,Delhi,Delhi,Azadpur,Potato,Desi,1361.3,1638.0,1438.8,1378
2023_03_14,Delhi,Delhi,Azadpur,Potato,Desi,1295.7,1629.3,1460.2,1855
2023_03_15,Delhi,Delhi,Azadpur,Potato,Desi,1401.5,1571.0,1482.9,2937
2023_03_16,Delhi,Delhi,Azadpur,Potato,Desi,1381.7,1699.2,1499.5,2028
2023_03_17,Delhi,Delhi,Azadpur,Potato,Desi,1362.1,1651.8,1491.7,2105
2023_03_18,Delhi,Delhi,Azadpur,Potato,Desi,1329.6,1648.5,1479.0,2942
2023_03_19,Delhi,Delhi,Azadpur,Potato,Desi,1340.3,1591.2,1470.1,2960
2023_03_20,Delhi,Delhi,Azadpur,Potato,Desi,1329.3,1575.3,1436.0,1800
2023_03_21,Delhi,Delhi,Azadpur,Potato,Desi,1286.6,1647.5,1432.8,2751
2023_03_22,Delhi,Delhi,Azadpur,Potato,Desi,1297.2,1627.5,1432.9,2839
2023_03_23,Delhi,Delhi,Azadpur,Potato,Desi,1360.1,1548.9,1432.1,3022
2023_03_24,Delhi,Delhi,Azadpur,Potato,Desi,1302.3,1592.7,1422.4,2191
2023_03_25,Delhi,Delhi,Azadpur,Potato,Desi,1338.7,1527.1,1427.9,1422
2023_03_26,Delhi,Delhi,Azadpur,Potato,Desi,1333.3,1587.5,1446.5,2095
2023_03_27,Delhi,Delhi,Azadpur,Potato,Desi,1296.5,1566.5,1431.2,1416
2023_03_28,Delhi,Delhi,Azadpur,Potato,Desi,1350.6,1555.6,1424.3,2142
2023_03_29,Delhi,Delhi,Azadpur,Potato,Desi,1212.3,1463.9,1365.0,2351
2023_03_30,Delhi,Delhi,Azadpur,Potato,Desi,1267.6,1527.0,1387.9,1405
2023_03_31,Delhi,Delhi,Azadpur,Potato,Desi,1282.7,1482.0,1382.1,2888
2023_04_01,Delhi,Delhi,Azadpur,Potato,Desi,1238.6,1473.3,1394.9,626
2023_04_02,Delhi,Delhi,Azadpur,Potato,Desi,1299.0,1478.5,1397.7,1317
2023_04_03,Delhi,Delhi,Azadpur,Potato,Desi,1311.2,1512.6,1410.1,697
2023_04_04,Delhi,Delhi,Azadpur,Potato,Desi,1273.1,1627.4,1429.6,995
2023_04_05,Delhi,Delhi,Azadpur,Potato,Desi,1288.0,1630.6,1429.3,1003
2023_04_06,Delhi,Delhi,Azadpur,Potato,Desi,1328.6,1576.9,1447.2,978
2023_04_07,Delhi,Delhi,Azadpur,Potato,Desi,1278.7,1567.4,1428.3,672
2023_04_08,Delhi,Delhi,Azadpur,Potato,Desi,1297.2,1545.6,1450.5,1121
2023_04_09,Delhi,Delhi,Azadpur,Potato,Desi,1285.8,1581.9,1446.4,975
2023_04_10,Delhi,Delhi,Azadpur,Potato,Desi,1340.3,1671.5,1466.1,1005
2023_04_11,Delhi,Delhi,Azadpur,Potato,Desi,1399.8,1651.2,1484.1,626
2023_04_12,Delhi,Delhi,Azadpur,Potato,Desi,1365.7,1744.1,1539.2,696
2023_04_13,Delhi,Delhi,Azadpur,Potato,Desi,1439.3,1778.9,1563.5,595
2023_04_14,Delhi,Delhi,Azadpur,Potato,Desi,1471.1,1826.7,1593.3,1291
2023_04_15,Delhi,Delhi,Azadpur,Potato,Desi,1518.5,1823.6,1605.9,1082
2023_04_16,Delhi,Delhi,Azadpur,Potato,Desi,1468.1,1762.1,1616.2,606
2023_04_17,Delhi,Delhi,Azadpur,Potato,Desi,1508.8,1691.2,1588.3,825
2023_04_18,Delhi,Delhi,Azadpur,Potato,Desi,1437.4,1794.9,1621.1,760
2023_04_19,Delhi,Delhi,Azadpur,Potato,Desi,1490.6,1841.2,1664.2,1217
2023_04_20,Delhi,Delhi,Azadpur,Potato,Desi,1477.0,1773.8,1670.1,726
2023_04_21,Delhi,Delhi,Azadpur,Potato,Desi,1487.1,1760.9,1662.7,899
2023_04_22,Delhi,Delhi,Azadpur,Potato,Desi,1535.6,1835.6,1657.6,892
2023_04_23,Delhi,Delhi,Azadpur,Potato,Desi,1515.0,1827.0,1660.2,969
2023_04_24,Delhi,Delhi,Azadpur,Potato,Desi,1456.8,1811.1,1651.4,1249
2023_04_25,Delhi,Delhi,Azadpur,Potato,Desi,1523.8,1782.7,1662.5,1249
2023_04_26,Delhi,Delhi,Azadpur,Potato,Desi,1559.5,1904.4,1686.6,757
2023_04_27,Delhi,Delhi,Azadpur,Potato,Desi,1546.8,1913.0,1689.5,1231
2023_04_28,Delhi,Delhi,Azadpur,Potato,Desi,1567.6,1923.5,1703.9,771
2023_04_29,Delhi,Delhi,Azadpur,Potato,Desi,1615.4,1964.4,1727.9,1276
2023_04_30,Delhi,Delhi,Azadpur,Potato,Desi,1550.6,1867.0,1725.0,1257
2023_05_01,Delhi,Delhi,Azadpur,Potato,Desi,1665.0,1992.8,1761.7,1191
2023_05_02,Delhi,Delhi,Azadpur,Potato,Desi,1712.9,2008.8,1804.1,746
2023_05_03,Delhi,Delhi,Azadpur,Potato,Desi,1737.7,2090.0,1833.9,943
2023_05_04,Delhi,Delhi,Azadpur,Potato,Desi,1667.0,2019.3,1841.0,1029
2023_05_05,Delhi,Delhi,Azadpur,Potato,Desi,1680.0,2040.5,1821.3,998
2023_05_06,Delhi,Delhi,Azadpur,Potato,Desi,1726.9,1945.3,1835.2,1031
2023_05_07,Delhi,Delhi,Azadpur,Potato,Desi,1648.6,1989.0,1845.0,1304
2023_05_08,Delhi,Delhi,Azadpur,Potato,Desi,1713.3,2091.7,1885.0,1221
2023_05_09,Delhi,Delhi,Azadpur,Potato,Desi,1669.8,2047.0,1877.8,1029
2023_05_10,Delhi,Delhi,Azadpur,Potato,Desi,1646.6,2086.8,1862.5,1275
2023_05_11,Delhi,Delhi,Azadpur,Potato,Desi,1677.4,2088.7,1902.1,957
2023_05_12,Delhi,Delhi,Azadpur,Potato,Desi,1753.7,2030.2,1896.8,875
2023_05_13,Delhi,Delhi,Azadpur,Potato,Desi,1748.7,2135.8,1897.2,853
2023_05_14,Delhi,Delhi,Azadpur,Potato,Desi,1752.0,2064.9,1883.3,793
2023_05_15,Delhi,Delhi,Azadpur,Potato,Desi,1732.9,2014.9,1887.8,972
2023_05_16,Delhi,Delhi,Azadpur,Potato,Desi,1766.0,2064.8,1888.1,793
2023_05_17,Delhi,Delhi,Azadpur,Potato,Desi,1674.2,2016.6,1888.1,852
2023_05_18,Delhi,Delhi,Azadpur,Potato,Desi,1728.1,2170.8,1891.4,996
2023_05_19,Delhi,Delhi,Azadpur,Potato,Desi,1693.9,2117.7,1892.3,714
2023_05_20,Delhi,Delhi,Azadpur,Potato,Desi,1680.6,1969.1,1865.5,879
2023_05_21,Delhi,Delhi,Azadpur,Potato,Desi,1778.0,2170.7,1890.8,1074
2023_05_22,Delhi,Delhi,Azadpur,Potato,Desi,1764.2,2042.6,1909.3,925
2023_05_23,Delhi,Delhi,Azadpur,Potato,Desi,1732.9,2181.5,1921.3,1163
2023_05_24,Delhi,Delhi,Azadpur,Potato,Desi,1689.2,2121.6,1904.8,1221
2023_05_25,Delhi,Delhi,Azadpur,Potato,Desi,1768.3,2163.3,1928.8,1218
2023_05_26,Delhi,Delhi,Azadpur,Potato,Desi,1779.4,2138.9,1926.2,742
2023_05_27,Delhi,Delhi,Azadpur,Potato,Desi,1810.3,2094.1,1916.4,784
2023_05_28,Delhi,Delhi,Azadpur,Potato,Desi,1693.9,2007.9,1911.7,1117
2023_05_29,Delhi,Delhi,Azadpur,Potato,Desi,1774.8,2032.5,1908.1,1302
2023_05_30,Delhi,Delhi,Azadpur,Potato,Desi,1669.7,2122.8,1882.2,998
2023_05_31,Delhi,Delhi,Azadpur,Potato,Desi,1676.9,1999.3,1899.2,862
2023_06_01,Delhi,Delhi,Azadpur,Potato,Desi,1699.3,2187.2,1902.6,762
2023_06_02,Delhi,Delhi,Azadpur,Potato,Desi,1809.0,2091.0,1921.2,1307
2023_06_03,Delhi,Delhi,Azadpur,Potato,Desi,1730.7,2149.4,1907.9,589
2023_06_04,Delhi,Delhi,Azadpur,Potato,Desi,1711.6,2063.0,1916.3,654
2023_06_05,Delhi,Delhi,Azadpur,Potato,Desi,1731.9,2075.7,1913.7,628
2023_06_06,Delhi,Delhi,Azadpur,Potato,Desi,1682.3,2041.0,1903.9,933
2023_06_07,Delhi,Delhi,Azadpur,Potato,Desi,1792.2,2024.0,1911.2,963
2023_06_08,Delhi,Delhi,Azadpur,Potato,Desi,1704.9,2116.9,1925.6,652
2023_06_09,Delhi,Delhi,Azadpur,Potato,Desi,1731.6,2081.6,1911.4,715
2023_06_10,Delhi,Delhi,Azadpur,Potato,Desi,1841.7,2162.5,1945.2,659
2023_06_11,Delhi,Delhi,Azadpur,Potato,Desi,1795.8,2121.7,1938.2,1150
2023_06_12,Delhi,Delhi,Azadpur,Potato,Desi,1793.6,2271.9,1985.1,1304
2023_06_13,Delhi,Delhi,Azadpur,Potato,Desi,1790.2,2196.6,1965.3,1057
2023_06_14,Delhi,Delhi,Azadpur,Potato,Desi,1847.6,2173.6,1955.5,1214
2023_06_15,Delhi,Delhi,Azadpur,Potato,Desi,1805.6,2100.6,1907.2,1096
2023_06_16,Delhi,Delhi,Azadpur,Potato,Desi,1749.9,2161.4,1906.8,1249
2023_06_17,Delhi,Delhi,Azadpur,Potato,Desi,1732.7,2066.5,1932.6,1026
2023_06_18,Delhi,Delhi,Azadpur,Potato,Desi,1716.1,2081.6,1909.2,819
2023_06_19,Delhi,Delhi,Azadpur,Potato,Desi,1808.1,2049.9,1922.8,1110
2023_06_20,Delhi,Delhi,Azadpur,Potato,Desi,1767.0,2106.0,1907.6,1011
2023_06_21,Delhi,Delhi,Azadpur,Potato,Desi,1769.9,2072.0,1913.9,626
2023_06_22,Delhi,Delhi,Azadpur,Potato,Desi,1760.5,2166.8,1932.3,758
2023_06_23,Delhi,Delhi,Azadpur,Potato,Desi,1777.6,2111.8,1980.2,997
2023_06_24,Delhi,Delhi,Azadpur,Potato,Desi,1769.2,2282.0,2005.0,843
2023_06_25,Delhi,Delhi,Azadpur,Potato,Desi,1879.0,2237.9,1994.6,799
2023_06_26,Delhi,Delhi,Azadpur,Potato,Desi,1800.8,2203.8,1956.4,1300
2023_06_27,Delhi,Delhi,Azadpur,Potato,Desi,1821.9,2170.3,1965.7,708
2023_06_28,Delhi,Delhi,Azadpur,Potato,Desi,1788.1,2232.8,1995.7,940
2023_06_29,Delhi,Delhi,Azadpur,Potato,Desi,1874.7,2111.8,1993.6,973
